customer_id,nome,sobrenome,sexo,compra_bike_ultimo_3_anos,Ano,Mês,Dia,cargo,categoria_cargo,segmento,possui_carro,falecido
3233,Xever,Feeley,Male,7,1959,janeiro,6,Tax Accountant,Financial Services,Mass Customer,Yes,N
3234,Mata,Hoggan,Male,35,1987,abril,15,Safety Technician II,Manufacturing,Mass Customer,Yes,N
3235,Leif,Woolfall,Male,88,1965,maio,15,Business Systems Development Analyst,Property,Affluent Customer,Yes,N
3236,Edsel,Arguile,Male,37,1993,abril,1,"",Manufacturing,Mass Customer,Yes,N
3237,Astrid,Sumnall,Female,94,1964,agosto,15,Assistant Manager,Manufacturing,Mass Customer,No,N
3238,Sauveur,Edmands,Male,23,1977,julho,20,Executive Secretary,Retail,Mass Customer,No,N
3239,Wendi,Hew,Female,15,1971,dezembro,6,Staff Scientist,Health,High Net Worth,No,N
3240,Ryon,Elsay,Male,90,1976,setembro,4,Chief Design Engineer,n/a,Mass Customer,Yes,N
3241,Milt,Erett,Male,34,1979,outubro,29,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,Yes,N
3242,Lib,Schohier,Female,4,1958,março,7,General Manager,Manufacturing,Affluent Customer,Yes,N
3243,Tim,Besset,Male,24,1973,maio,19,Media Manager I,Health,Mass Customer,No,N
3244,Rosene,Bullar,Female,24,1959,maio,8,Systems Administrator I,Financial Services,Mass Customer,No,N
3245,Wainwright,Succamore,Male,86,1959,março,27,Graphic Designer,IT,High Net Worth,No,N
3246,Norene,Merle,Female,73,1968,maio,20,Senior Cost Accountant,Financial Services,Mass Customer,Yes,N
3247,Bellanca,Raymond,Female,0,1985,abril,9,Structural Engineer,Manufacturing,Mass Customer,Yes,N
3248,Alastair,Van der Beken,Male,32,1957,maio,15,Programmer Analyst II,n/a,Affluent Customer,No,N
3249,Cortney,Leet,Female,46,1981,agosto,23,Analog Circuit Design manager,Manufacturing,Mass Customer,Yes,N
3250,Hussein,Ticic,Male,27,1992,abril,16,"",Argiculture,High Net Worth,Yes,N
3251,Cammie,Edridge,Female,95,1976,agosto,27,Safety Technician II,Financial Services,High Net Worth,Yes,N
3252,Alexia,McTerrelly,Female,59,1987,junho,15,GIS Technical Architect,n/a,High Net Worth,Yes,N
3253,Bernadine,Shakeshaft,Female,42,1990,fevereiro,10,Cost Accountant,Financial Services,High Net Worth,Yes,N
3254,Lissy,Paliser,Female,8,2001,maio,22,Human Resources Assistant I,Financial Services,Mass Customer,No,N
3255,Sutherlan,Truin,Gay,47,,,,Engineer IV,IT,High Net Worth,No,N
3256,Collen,Kew,Female,76,1986,fevereiro,6,Professor,Financial Services,Affluent Customer,No,N
3257,Travis,Hulatt,Male,64,1980,maio,7,Senior Editor,n/a,Mass Customer,Yes,N
3258,Hettie,Godden,Female,77,1978,dezembro,10,Sales Representative,Retail,Mass Customer,Yes,N
3259,Rabi,"",Male,74,1953,novembro,4,Quality Control Specialist,n/a,High Net Worth,No,N
3260,Kelsy,Rao,Female,6,1979,maio,30,Research Associate,Telecommunications,High Net Worth,No,N
3261,Benedicto,Blumire,Male,6,1975,janeiro,30,"",Property,Mass Customer,Yes,N
3262,Maynord,L'Episcopi,Male,65,1959,outubro,14,Product Engineer,Entertainment,Mass Customer,No,N
3263,Quentin,Forte,Female,37,1981,agosto,21,Business Systems Development Analyst,Manufacturing,Affluent Customer,No,N
3264,Garret,Higginbottam,Male,88,1978,agosto,19,"",Financial Services,Mass Customer,Yes,N
3265,Isaak,Higounet,Male,64,1967,junho,2,Clinical Specialist,Health,High Net Worth,No,N
3266,Lambert,Edser,Male,68,1995,maio,21,Account Representative III,n/a,Mass Customer,Yes,N
3267,Gerri,Prott,Male,20,1987,maio,30,"",Property,High Net Worth,Yes,N
3268,Estelle,Sam,Female,93,1986,maio,31,General Manager,Manufacturing,Mass Customer,No,N
3269,Kalvin,Paskin,Male,96,1994,dezembro,1,GIS Technical Architect,n/a,Mass Customer,No,N
3270,Tracey,Redsull,Male,47,1957,abril,12,Administrative Officer,Financial Services,Mass Customer,Yes,N
3271,Daisi,Philip,Female,21,1986,abril,18,Chief Design Engineer,Property,High Net Worth,Yes,N
3272,Bar,Frankcom,Male,75,1993,junho,4,Payment Adjustment Coordinator,n/a,Affluent Customer,No,N
3273,Darline,Alpes,Female,72,1978,maio,17,General Manager,Entertainment,Mass Customer,No,N
3274,Tory,Dosdell,Female,44,1973,abril,26,"",Financial Services,Mass Customer,Yes,N
3275,Lela,Carrell,Female,24,1975,outubro,22,Computer Systems Analyst IV,Manufacturing,Mass Customer,No,N
3276,Goddart,Pavelin,Male,10,1979,abril,18,Legal Assistant,n/a,High Net Worth,No,N
3277,Demetris,Shapcote,Male,92,1962,abril,20,Computer Systems Analyst I,n/a,Affluent Customer,No,N
3278,Marcel,Eddolls,Male,66,1982,junho,22,VP Product Management,Financial Services,Affluent Customer,No,N
3279,Morgun,Razoux,Male,55,1959,fevereiro,18,Staff Scientist,Financial Services,Mass Customer,No,N
3280,Micki,McNamara,Female,49,1987,maio,2,General Manager,Financial Services,Mass Customer,Yes,N
3281,Peg,Cliff,Female,67,1998,fevereiro,22,Administrative Assistant III,n/a,Mass Customer,No,N
3282,Helga,Nuzzi,Female,8,1959,abril,24,Clinical Specialist,Health,High Net Worth,No,N
3283,Rowe,Barbary,Female,46,1979,janeiro,15,Administrative Officer,Property,Mass Customer,Yes,N
3284,Jorrie,Cerman,Female,98,1991,agosto,28,Chief Design Engineer,Retail,Affluent Customer,No,N
3285,Mendie,Teresi,Male,51,1986,dezembro,30,Recruiter,Health,Affluent Customer,Yes,N
3286,Kent,Hatter,Male,23,1961,junho,2,Assistant Media Planner,Entertainment,Mass Customer,No,N
3287,Marys,Vazquez,Female,30,1986,janeiro,6,Account Executive,n/a,Affluent Customer,Yes,N
3288,Fair,Dewen,Gay,47,,,,Engineer III,IT,High Net Worth,No,N
3289,Frederico,Spearman,Male,43,1978,janeiro,4,Assistant Manager,Property,Mass Customer,No,N
3290,Brandyn,Gain,Male,22,1962,setembro,18,"",Manufacturing,High Net Worth,Yes,N
3291,Cindy,Eakin,Female,33,1956,janeiro,21,Staff Accountant II,Manufacturing,Mass Customer,No,N
3292,Hamlen,Slograve,Male,71,1973,abril,9,Web Designer I,Retail,Affluent Customer,Yes,N
3293,Peg,Woodstock,Female,98,1986,janeiro,22,Automation Specialist IV,n/a,High Net Worth,No,N
3294,Juditha,Leidl,Female,90,1986,junho,26,Director of Sales,Manufacturing,Affluent Customer,No,N
3295,Cleavland,Karchowski,Male,14,1964,maio,26,Human Resources Assistant III,Retail,High Net Worth,Yes,N
3296,Leontyne,Jackett,Female,78,1974,novembro,11,Quality Engineer,Financial Services,Affluent Customer,Yes,N
3297,Addy,Moukes,Male,39,1975,abril,26,Product Engineer,Manufacturing,Mass Customer,No,N
3298,Christine,Baignard,Gay,1,,,,VP Quality Control,IT,Affluent Customer,Yes,N
3299,Sybille,Ballsdon,Female,27,1980,abril,10,Systems Administrator II,Manufacturing,Affluent Customer,Yes,N
3300,Quintus,Gouldthorpe,Male,47,1961,maio,22,Executive Secretary,Retail,Mass Customer,No,N
3301,Guntar,O'Halloran,Male,5,1987,março,21,Associate Professor,n/a,Mass Customer,Yes,N
3302,Faulkner,McKiernan,Male,17,1956,outubro,30,Compensation Analyst,Financial Services,Affluent Customer,No,N
3303,Ced,Cuell,Male,51,1967,fevereiro,2,Structural Engineer,Telecommunications,Affluent Customer,Yes,N
3304,Tymothy,Rodder,Male,43,1981,janeiro,19,"",n/a,Mass Customer,No,N
3305,Neddy,La Grange,Male,25,1977,fevereiro,16,Senior Developer,Health,Mass Customer,Yes,N
3306,Iggy,Whorton,Male,50,1991,maio,17,Compensation Analyst,Financial Services,Mass Customer,No,N
3307,Portia,Thirlwall,Female,96,1978,setembro,2,Analyst Programmer,Health,High Net Worth,No,N
3308,Daffi,Idale,Female,5,1979,maio,20,Cost Accountant,Financial Services,Mass Customer,Yes,N
3309,Christie,Bremeyer,Male,34,1974,dezembro,14,Senior Sales Associate,n/a,High Net Worth,Yes,N
3310,Bethany,Jarrell,Female,83,1961,outubro,29,VP Marketing,Property,Affluent Customer,Yes,N
3311,Clary,Bennitt,Female,57,1979,dezembro,21,Civil Engineer,Manufacturing,Mass Customer,Yes,N
3312,Franky,Nanninini,Gay,49,,,,Administrative Officer,IT,High Net Worth,No,N
3313,Kori,Antoshin,Female,10,1995,março,15,"",Property,High Net Worth,Yes,N
3314,Blakelee,Tassel,Female,50,1972,outubro,31,"",Financial Services,Mass Customer,Yes,N
3315,Ninnette,Pandey,Female,77,1994,setembro,8,Account Executive,Property,Mass Customer,Yes,N
3316,Stoddard,Giacomoni,Female,31,1960,setembro,2,Structural Analysis Engineer,n/a,Mass Customer,No,N
3317,Ric,Kondrachenko,Male,35,1970,julho,8,Actuary,Financial Services,Mass Customer,Yes,N
3318,Courtnay,Allmen,Male,37,1962,fevereiro,7,"",Manufacturing,High Net Worth,Yes,N
3319,Erda,"",Female,67,1966,abril,4,"",Financial Services,Affluent Customer,Yes,N
3320,Anabella,Mealham,Female,16,1994,junho,2,Nuclear Power Engineer,Manufacturing,High Net Worth,No,N
3321,Ives,"",Male,38,1980,maio,10,Software Test Engineer I,n/a,High Net Worth,Yes,N
3322,Hew,Sworder,Gay,24,,,,Financial Analyst,Financial Services,Affluent Customer,Yes,N
3323,Cortie,Hamshar,Male,99,1973,março,1,Account Representative I,Health,High Net Worth,No,N
3324,Sholom,"",Male,32,1973,julho,11,Research Nurse,Health,Mass Customer,Yes,N
3325,Sylas,"",Male,80,1996,outubro,8,Database Administrator IV,Manufacturing,High Net Worth,No,N
3326,Wes,Crotch,Male,83,1975,abril,13,Nurse,Manufacturing,High Net Worth,Yes,N
3327,Roma,Le Gallo,Male,84,1973,fevereiro,2,Teacher,Manufacturing,Mass Customer,No,N
3328,Arabella,Delgaty,Female,58,1961,agosto,6,Food Chemist,Health,Mass Customer,No,N
3329,Karissa,Leal,Female,97,1974,agosto,6,"",n/a,High Net Worth,No,N
3330,Tina,Pristnor,Female,70,1955,novembro,6,"",Health,Mass Customer,Yes,N
3331,Claire,Trahar,Female,18,1971,setembro,20,Technical Writer,Financial Services,Mass Customer,No,N
3332,Cissy,Jeffress,Female,43,1998,setembro,24,Account Representative III,Health,Mass Customer,No,N
3333,Celinda,Asher,Female,30,1979,maio,8,Software Test Engineer II,Property,Mass Customer,Yes,N
3334,Koralle,Winckles,Female,63,1965,maio,22,VP Product Management,Health,Mass Customer,Yes,N
3335,Damian,Dutt,Male,47,1979,dezembro,15,Editor,Health,Mass Customer,No,N
3336,Konstantine,Terne,Male,47,1979,janeiro,10,Research Assistant IV,Manufacturing,Mass Customer,Yes,N
3337,Brendan,Aird,Male,58,1976,outubro,28,"",Argiculture,Mass Customer,Yes,N
3338,Nata,Ozanne,Female,48,1964,julho,8,"",Manufacturing,Mass Customer,Yes,N
3339,Andrea,Rand,Male,76,1986,maio,8,Programmer Analyst III,Health,Mass Customer,No,N
3340,Torey,Beharrell,Male,61,1991,setembro,29,Physical Therapy Assistant,n/a,Mass Customer,No,N
3341,Vitia,Crum,Female,19,1980,agosto,5,Help Desk Technician,Retail,Affluent Customer,Yes,N
3342,Henry,Phillps,Male,51,1985,agosto,12,"",Entertainment,Mass Customer,No,N
3343,Cristabel,Bim,Gay,3,,,,Recruiter,IT,Mass Customer,Yes,N
3344,Clerissa,Columbell,Female,66,1995,fevereiro,14,GIS Technical Architect,n/a,Affluent Customer,Yes,N
3345,Hersch,Gilkes,Male,83,1977,junho,23,"",Financial Services,High Net Worth,No,N
3346,Nadya,Callaghan,Female,61,1991,setembro,11,Software Consultant,Financial Services,High Net Worth,No,N
3347,Nichols,"",Male,99,1985,novembro,8,Computer Systems Analyst II,Entertainment,High Net Worth,Yes,N
3348,Amanda,Hazeltine,Female,93,1956,novembro,8,Pharmacist,Health,High Net Worth,Yes,N
3349,Byram,Lamberts,Male,11,1981,janeiro,22,Director of Sales,Argiculture,Affluent Customer,No,N
3350,Tam,Prestner,Male,53,1975,maio,29,Analog Circuit Design manager,Manufacturing,Affluent Customer,No,N
3351,Chryste,Nornable,Female,13,1982,abril,13,Accounting Assistant II,n/a,Affluent Customer,No,N
3352,Fredek,Lobley,Male,14,1994,dezembro,28,Human Resources Assistant IV,Manufacturing,Affluent Customer,No,N
3353,Marina,Scorrer,Female,91,1994,abril,21,Software Test Engineer II,n/a,Mass Customer,Yes,N
3354,Ollie,Restorick,Male,18,1978,março,27,"",Manufacturing,Mass Customer,Yes,N
3355,Cherin,Thireau,Female,50,1990,fevereiro,19,Staff Accountant I,Manufacturing,Mass Customer,No,N
3356,Dill,Bampford,Male,47,1959,março,23,Safety Technician II,Financial Services,Mass Customer,Yes,N
3357,Georgie,Henze,Male,25,1999,fevereiro,1,Design Engineer,Manufacturing,Affluent Customer,No,N
3358,Fairlie,McGavin,Male,30,1973,setembro,17,Engineer I,Manufacturing,Affluent Customer,Yes,N
3359,Duffy,Cotillard,Male,82,1991,dezembro,13,Developer III,n/a,Mass Customer,No,N
3360,Joelie,Sherlaw,Female,77,1963,março,23,Quality Engineer,Health,Affluent Customer,No,N
3361,Riva,Yushin,Female,68,1968,janeiro,20,General Manager,Property,Mass Customer,Yes,N
3362,Piotr,Saladin,Male,60,1971,junho,24,VP Accounting,Financial Services,Affluent Customer,No,N
3363,Orson,Tythacott,Male,25,2000,março,8,Electrical Engineer,Manufacturing,High Net Worth,Yes,N
3364,Trueman,"",Male,77,1993,agosto,19,Engineer IV,Manufacturing,Mass Customer,Yes,N
3365,Karlens,Chaffyn,Gay,29,,,,Engineer III,IT,Mass Customer,No,N
3366,Rickey,Gregolotti,Male,98,1975,fevereiro,26,Technical Writer,Manufacturing,Mass Customer,Yes,N
3367,Melisse,Massei,Female,75,2000,dezembro,5,Librarian,Entertainment,Mass Customer,Yes,N
3368,Tanya,Boddis,Female,7,1967,julho,17,Technical Writer,Financial Services,Affluent Customer,No,N
3369,Cathrin,Rosencrantz,Female,90,1977,janeiro,2,Research Associate,n/a,Mass Customer,No,N
3370,Brant,Follis,Male,8,1954,janeiro,22,Data Coordiator,n/a,High Net Worth,Yes,N
3371,Josey,Alves,Female,56,1977,outubro,30,Analyst Programmer,Retail,Mass Customer,No,N
3372,Orazio,Wissby,Male,62,1954,setembro,25,"",Telecommunications,High Net Worth,No,N
3373,Inna,Atack,Female,19,1991,janeiro,25,Research Associate,Health,Mass Customer,No,N
3374,Joann,Corrigan,Female,77,1959,novembro,17,Sales Associate,Manufacturing,Mass Customer,Yes,N
3375,Thorsten,Gregon,Male,37,1993,março,21,Accounting Assistant I,Financial Services,High Net Worth,Yes,N
3376,Amity,Widdall,Female,74,1982,outubro,20,"",Manufacturing,Mass Customer,No,N
3377,Jamal,MacRury,Male,12,1988,junho,23,"",Manufacturing,Mass Customer,Yes,N
3378,Ina,Habershaw,Female,17,1962,fevereiro,17,"",Financial Services,Affluent Customer,No,N
3379,Elysee,Spurr,Female,51,1999,abril,30,Food Chemist,Health,Mass Customer,Yes,N
3380,Abe,Ealam,Male,41,1955,janeiro,9,Speech Pathologist,Manufacturing,High Net Worth,Yes,N
3381,Bruce,Lackie,Male,26,1993,novembro,20,Computer Systems Analyst IV,n/a,Mass Customer,No,N
3382,Burk,Walczak,Male,90,1977,dezembro,17,Business Systems Development Analyst,n/a,High Net Worth,No,N
3383,Dane,Swansbury,Male,47,1982,abril,5,Financial Analyst,Financial Services,Affluent Customer,Yes,N
3384,Wesley,Nichols,Male,11,1996,março,5,"",n/a,Mass Customer,No,N
3385,Ronda,"",Female,23,1975,fevereiro,10,Systems Administrator III,Argiculture,Mass Customer,No,N
3386,Cliff,Nolin,Male,24,1999,julho,28,Structural Engineer,IT,High Net Worth,Yes,N
3387,Shel,Duke,Female,19,1976,julho,5,General Manager,Manufacturing,Affluent Customer,Yes,N
3388,Urbanus,Pichan,Male,81,1986,outubro,25,VP Marketing,Retail,Mass Customer,No,N
3389,Margo,Saltmarshe,Female,27,1972,junho,1,Programmer II,n/a,Affluent Customer,No,N
3390,Fayth,Baudins,Female,20,1969,janeiro,27,"",n/a,High Net Worth,No,N
3391,Terrel,Kreuzer,Male,93,1991,junho,23,"",Manufacturing,Mass Customer,No,N
3392,Brock,Ride,Male,41,1976,dezembro,12,Tax Accountant,Financial Services,Mass Customer,No,N
3393,Henrietta,Olexa,Female,23,1954,fevereiro,21,Technical Writer,Retail,Mass Customer,Yes,N
3394,Barde,Spoward,Male,39,1974,junho,26,Environmental Specialist,Health,Mass Customer,No,N
3395,Sigmund,Fishbourn,Male,76,1993,abril,19,"",Financial Services,Mass Customer,No,N
3396,Arin,Nappin,Male,18,1960,junho,28,Research Assistant I,Manufacturing,Mass Customer,Yes,N
3397,Melisande,"",Female,70,1985,agosto,19,Product Engineer,IT,Mass Customer,No,N
3398,Alberik,Looks,Male,69,1971,julho,1,"",n/a,High Net Worth,Yes,N
3399,Hillyer,Biddulph,Male,95,1996,maio,10,VP Accounting,Financial Services,Mass Customer,No,N
3400,Brenna,Childes,Female,46,1987,junho,25,Sales Associate,Financial Services,Mass Customer,Yes,N
3401,Cristie,"",Female,92,1993,julho,28,Tax Accountant,Telecommunications,Mass Customer,Yes,N
3402,Krystyna,Scadden,Female,73,1985,maio,4,Statistician II,Retail,Mass Customer,No,N
3403,Jessalyn,Zoellner,Female,27,1994,maio,14,Senior Financial Analyst,Financial Services,Mass Customer,Yes,N
3404,Thomasine,McCloch,Female,2,1973,agosto,1,GIS Technical Architect,Property,Affluent Customer,No,N
3405,Gavra,Robez,Female,89,1996,agosto,18,Project Manager,Financial Services,Mass Customer,Yes,N
3406,Lucy,Lackmann,Female,35,1979,abril,28,Business Systems Development Analyst,IT,Mass Customer,Yes,N
3407,Marven,Ditts,Male,53,1961,outubro,8,Cost Accountant,Financial Services,High Net Worth,Yes,N
3408,Becka,Bysaker,Female,10,1972,julho,11,Tax Accountant,Manufacturing,Mass Customer,No,N
3409,Abbey,Nellen,Female,75,1977,abril,29,Desktop Support Technician,Argiculture,Mass Customer,No,N
3410,Merrili,Brittin,Female,93,1940,setembro,22,"",Property,Mass Customer,No,N
3411,Alena,Hannis,Female,68,1980,janeiro,4,Physical Therapy Assistant,n/a,Mass Customer,Yes,N
3412,Almira,Ethelstone,Female,66,1973,agosto,18,Office Assistant IV,n/a,Mass Customer,Yes,N
3413,Zulema,Cristofolo,Female,93,1997,outubro,15,VP Accounting,Financial Services,Mass Customer,No,N
3414,Winnifred,Zima,Female,46,1966,fevereiro,25,Software Consultant,n/a,Affluent Customer,Yes,N
3415,Alberik,Kelsey,Male,43,1963,janeiro,17,Quality Engineer,Property,High Net Worth,Yes,N
3416,Evanne,Bentote,Female,6,1976,janeiro,18,"",Manufacturing,Mass Customer,Yes,N
3417,Deedee,Coxall,Female,91,1973,fevereiro,18,Social Worker,Health,Mass Customer,No,N
3418,Felipa,Paddingdon,Female,18,1959,dezembro,31,Systems Administrator IV,Health,High Net Worth,No,N
3419,Felipa,Guslon,Female,13,1973,julho,9,Information Systems Manager,n/a,Mass Customer,Yes,N
3420,Norby,Elion,Male,96,1980,setembro,10,Financial Advisor,Financial Services,Mass Customer,Yes,N
3421,Ronalda,McGeechan,Female,60,1962,dezembro,17,Computer Systems Analyst II,Health,Affluent Customer,Yes,N
3422,Lucine,Virgin,Female,38,1978,maio,6,Professor,Manufacturing,Mass Customer,No,N
3423,Griselda,Bezants,Female,57,1999,dezembro,27,Registered Nurse,Health,Affluent Customer,No,N
3424,Vale,Whittuck,Female,39,1977,fevereiro,28,Automation Specialist III,Manufacturing,Affluent Customer,Yes,N
3425,Alister,De la Yglesia,Male,32,1986,abril,5,GIS Technical Architect,Manufacturing,Mass Customer,Yes,N
3426,Ron,Dilon,Male,40,1959,abril,18,Assistant Media Planner,Entertainment,Mass Customer,No,N
3427,Mace,Edington,Male,67,1981,maio,19,Help Desk Operator,Financial Services,Mass Customer,Yes,N
3428,Leonora,Iglesia,Female,77,1974,agosto,7,Chemical Engineer,Manufacturing,Mass Customer,Yes,N
3429,Alla,Hirtzmann,Female,37,1964,junho,22,"",Health,High Net Worth,No,N
3430,Augustus,Pickin,Male,77,1964,fevereiro,29,Research Nurse,Health,Affluent Customer,Yes,N
3431,York,Calbreath,Male,97,1996,agosto,10,Community Outreach Specialist,Property,Affluent Customer,No,N
3432,Max,Cloney,Female,99,1988,novembro,27,Junior Executive,Argiculture,Mass Customer,Yes,N
3433,Karissa,Cabral,Female,10,1998,abril,28,Computer Systems Analyst II,Property,Mass Customer,No,N
3434,Stesha,Miners,Female,20,1973,dezembro,5,Account Coordinator,Health,Mass Customer,No,N
3435,Stevena,Allcock,Female,80,2002,janeiro,15,Senior Editor,n/a,Affluent Customer,No,N
3436,Marget,Freeland,Female,4,1958,novembro,22,"",Financial Services,Mass Customer,Yes,N
3437,Penny,Wellington,Male,79,1963,outubro,20,VP Marketing,Retail,High Net Worth,No,N
3438,Gaylor,Carbry,Male,11,1996,fevereiro,16,Project Manager,Manufacturing,Mass Customer,No,N
3439,Rubie,O'Gorman,Female,45,1974,outubro,20,Technical Writer,n/a,Affluent Customer,Yes,N
3440,Retha,Kahane,Female,18,1958,maio,15,Senior Sales Associate,Manufacturing,Mass Customer,No,N
3441,Janelle,Ebbage,Female,44,1988,outubro,16,Legal Assistant,Manufacturing,High Net Worth,Yes,N
3442,Adrianne,Petrecz,Female,17,1962,maio,22,Research Associate,Retail,Mass Customer,Yes,N
3443,Fran,"",Male,11,1995,abril,12,Technical Writer,n/a,Mass Customer,Yes,N
3444,Kara-lynn,Bims,Female,75,1977,dezembro,25,Nurse Practicioner,Manufacturing,Affluent Customer,No,N
3445,Craggy,"",Male,62,1966,junho,23,Database Administrator I,Financial Services,Affluent Customer,Yes,N
3446,Gard,Tidy,Male,8,1967,janeiro,30,Structural Engineer,Manufacturing,Mass Customer,No,N
3447,Linell,"",Female,43,1977,novembro,23,"",Financial Services,High Net Worth,No,N
3448,Roderich,Mixer,Male,26,1977,fevereiro,16,Software Consultant,Financial Services,High Net Worth,No,N
3449,Ilyssa,Hannabuss,Female,52,1974,setembro,26,VP Quality Control,Argiculture,High Net Worth,Yes,N
3450,Brooke,Durman,Female,85,1993,setembro,16,Safety Technician III,Retail,Mass Customer,No,N
3451,Ruprecht,Loreit,Male,88,1970,maio,1,Sales Associate,n/a,High Net Worth,No,N
3452,Maura,Estevez,Female,22,1964,setembro,4,Marketing Manager,Retail,Mass Customer,No,N
3453,Jammie,McEvon,Female,57,1989,março,12,Product Engineer,Retail,Affluent Customer,No,N
3454,Akim,Mathes,Male,15,1969,junho,9,Web Designer III,n/a,Mass Customer,No,N
3455,Coop,Skey,Male,29,1954,fevereiro,25,Administrative Officer,n/a,Mass Customer,Yes,N
3456,Clovis,Ortsmann,Female,11,1959,novembro,8,"",n/a,Mass Customer,Yes,N
3457,Robbi,Springthorpe,Female,13,1956,setembro,26,"",Manufacturing,Mass Customer,No,N
3458,Alejandro,Shakelade,Male,35,1977,dezembro,1,Web Developer III,Manufacturing,High Net Worth,Yes,N
3459,Emelda,Ramsdell,Female,62,2000,novembro,24,"",Entertainment,Mass Customer,Yes,N
3460,Reinhold,Barthrup,Male,22,1999,outubro,10,Actuary,Financial Services,Mass Customer,No,N
3461,Nigel,Izard,Male,28,1962,novembro,30,Environmental Specialist,Manufacturing,Affluent Customer,Yes,N
3462,Jehanna,Sparhawk,Female,96,1957,março,3,Registered Nurse,Health,High Net Worth,No,N
3463,Fletch,Durrett,Male,7,1984,junho,15,Compensation Analyst,Financial Services,Affluent Customer,No,N
3464,Etheline,Gerretsen,Female,38,1982,junho,9,Staff Accountant III,Financial Services,Mass Customer,Yes,N
3465,Hadria,Pizer,Female,71,1978,fevereiro,1,Chemical Engineer,Manufacturing,High Net Worth,Yes,N
3466,Victor,Zaple,Male,65,1979,setembro,28,Marketing Assistant,IT,Mass Customer,No,N
3467,Killy,Spaducci,Male,31,1980,maio,20,VP Quality Control,IT,Mass Customer,No,N
3468,Averill,Woodbridge,Male,4,1986,outubro,24,Associate Professor,n/a,Mass Customer,No,N
3469,Arabele,Lantoph,Female,90,1987,agosto,24,Nurse Practicioner,Health,Mass Customer,Yes,N
3470,Catherina,Ricca,Female,56,1967,outubro,1,Recruiting Manager,Health,Affluent Customer,Yes,N
3471,Brita,Afonso,Female,95,1953,setembro,5,Quality Engineer,IT,High Net Worth,Yes,N
3472,Dionysus,McCarlie,Male,10,1977,junho,27,VP Marketing,Retail,Affluent Customer,Yes,N
3473,Sanderson,Alloway,Gay,34,,,,Analog Circuit Design manager,IT,Mass Customer,No,N
3474,Justinian,Crowhurst,Male,93,1979,novembro,6,Assistant Manager,Manufacturing,Mass Customer,No,N
3475,Correna,Goldsberry,Female,12,1985,agosto,31,Director of Sales,Retail,Affluent Customer,No,N
3476,Stearn,Willerstone,Male,39,1989,setembro,7,"",Manufacturing,Affluent Customer,No,N
3477,Jaquelin,Leek,Female,90,1996,janeiro,24,Senior Developer,Financial Services,Affluent Customer,Yes,N
3478,Hartwell,Schach,Male,54,1986,agosto,8,Quality Control Specialist,Health,Mass Customer,No,N
3479,Pierette,O' Ronan,Female,39,1964,agosto,9,"",IT,Mass Customer,No,N
3480,Jarib,"",Male,30,1959,junho,24,"",n/a,Mass Customer,No,N
3481,Haley,Dessent,Male,37,1997,outubro,12,Systems Administrator IV,Manufacturing,High Net Worth,No,N
3482,Roch,Rilston,Female,71,2000,maio,18,Clinical Specialist,Health,Affluent Customer,Yes,N
3483,Emlyn,Burnel,Male,19,1956,outubro,2,Senior Sales Associate,Health,High Net Worth,Yes,N
3484,Hedi,Mowday,Female,10,1976,outubro,24,Information Systems Manager,Financial Services,High Net Worth,Yes,N
3485,Berthe,Ludwell,Female,11,1981,maio,21,Account Representative II,Financial Services,High Net Worth,Yes,N
3486,Reece,Crewther,Male,67,1956,julho,25,Business Systems Development Analyst,Manufacturing,Mass Customer,No,N
3487,Amalee,Sanderson,Female,4,1977,dezembro,15,Analyst Programmer,Health,High Net Worth,No,N
3488,Cristobal,Whitrod,Male,63,1975,agosto,7,Speech Pathologist,Manufacturing,Mass Customer,Yes,N
3489,Margo,Fletcher,Female,90,1969,outubro,30,Help Desk Operator,Argiculture,Mass Customer,Yes,N
3490,Taylor,Dutchburn,Male,45,1980,junho,21,VP Product Management,Financial Services,High Net Worth,No,N
3491,Leanna,Cromb,Female,69,1976,abril,3,Business Systems Development Analyst,Financial Services,Affluent Customer,No,N
3492,Urbanus,Redding,Male,83,1966,janeiro,27,Civil Engineer,Manufacturing,Mass Customer,No,N
3493,Jeffie,Eakly,Male,30,1964,fevereiro,29,Research Assistant I,Health,High Net Worth,No,N
3494,Robers,Richen,Male,72,1998,dezembro,24,Account Representative IV,Argiculture,High Net Worth,No,N
3495,Constantine,Frissell,Female,57,1987,julho,12,Programmer III,Financial Services,High Net Worth,No,N
3496,Danya,Burnyeat,Male,99,1986,abril,25,Editor,Manufacturing,Mass Customer,Yes,N
3497,Thia,O'Day,Female,73,1986,maio,3,Administrative Assistant IV,Manufacturing,Affluent Customer,Yes,N
3498,Lois,Abrahim,Female,28,1995,novembro,2,"",Manufacturing,Mass Customer,No,N
3499,Shelton,Tewkesberrie,Male,29,1979,junho,17,"",Manufacturing,Mass Customer,Yes,N
3500,Josy,Fleeman,Female,71,1967,julho,21,"",Entertainment,Affluent Customer,No,N
3501,Kayla,Alentyev,Female,63,1970,janeiro,19,Operator,Telecommunications,Mass Customer,Yes,N
3502,Wilfrid,Cleaves,Male,5,1997,outubro,16,Senior Sales Associate,Retail,High Net Worth,Yes,N
3503,Tootsie,Rafter,Female,53,1979,março,12,Financial Advisor,Financial Services,Affluent Customer,Yes,N
